Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.004142502071251036,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008285004142502071,0.010948905109489052,0.0,0.8,0.0125,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012427506213753107,0.010948905109489052,0.0,0.8,0.0125,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016570008285004142,0.017335766423357664,0.0,1.0,0.01875,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020712510356255178,0.024635036496350366,0.0,1.0,0.0234375,0.0,0.0,0.1,0.07692307692307693,0.0,0.0
6,0.024855012427506214,0.03375912408759124,0.0,1.0,0.0296875,0.0,0.0,0.1,0.07692307692307693,0.0,0.0
7,0.02899751449875725,0.040145985401459854,0.0,1.0,0.0390625,0.0,0.0,0.2,0.15384615384615385,0.0,0.0
8,0.033140016570008285,0.04744525547445255,0.0,1.0,0.04375,0.0,0.0,0.2,0.15384615384615385,0.0,0.0
9,0.037282518641259324,0.05474452554744526,0.0,1.0,0.0546875,0.0,0.0,0.2,0.15384615384615385,0.0,0.0
10,0.041425020712510356,0.06478102189781022,0.25,1.0,0.071875,0.0,0.0,0.2,0.15384615384615385,0.0,0.0
11,0.045567522783761395,0.06934306569343066,0.25,1.0,0.0734375,0.0,0.0,0.2,0.15384615384615385,0.0,0.0
12,0.04971002485501243,0.07664233576642336,0.25,1.0,0.0734375,0.1,0.020833333333333332,0.2,0.15384615384615385,0.0,0.0
13,0.053852526926263466,0.08029197080291971,0.25,1.0,0.0734375,0.2,0.041666666666666664,0.2,0.15384615384615385,0.0,0.0
14,0.0579950289975145,0.08302919708029197,0.25,1.0,0.075,0.2,0.041666666666666664,0.2,0.15384615384615385,0.0,0.0
15,0.06213753106876554,0.08759124087591241,0.25,1.0,0.075,0.3,0.0625,0.2,0.15384615384615385,0.0,0.0
16,0.06628003314001657,0.09580291970802919,0.25,1.0,0.078125,0.6,0.125,0.2,0.15384615384615385,0.0,0.0
17,0.07042253521126761,0.10218978102189781,0.25,1.0,0.0828125,0.7,0.14583333333333334,0.2,0.15384615384615385,0.0,0.0
18,0.07456503728251865,0.11222627737226278,0.25,1.0,0.090625,0.8,0.16666666666666666,0.2,0.15384615384615385,0.0,0.0
19,0.07870753935376967,0.1177007299270073,0.25,1.0,0.0921875,0.8,0.16666666666666666,0.2,0.15384615384615385,0.0,0.0
20,0.08285004142502071,0.12043795620437957,0.25,1.0,0.0921875,0.8,0.16666666666666666,0.2,0.15384615384615385,0.0,0.0
21,0.08699254349627175,0.125,0.25,1.0,0.0953125,0.8,0.16666666666666666,0.2,0.15384615384615385,0.0,0.0
22,0.09113504556752279,0.12956204379562045,0.25,1.0,0.0984375,0.8,0.16666666666666666,0.2,0.15384615384615385,0.0,0.0
23,0.09527754763877382,0.13138686131386862,0.25,1.0,0.1,0.8,0.16666666666666666,0.2,0.15384615384615385,0.0,0.0
24,0.09942004971002485,0.13412408759124086,0.25,1.0,0.1,0.8,0.16666666666666666,0.2,0.15384615384615385,0.0,0.0
